NUMBER_OF_PICKUPS,NUMBER_OF_DROPS,PICKUP_DATE,ORDER_BOOK_DATE,SHIPMENT_AMOUNT,MILEAGE,HAZMAT,SERVICE_LEVEL,WEIGHT,LINEAR_FEET,EQUIP_TYPE,ORIGIN_LOCATION,DESTINATION_LOCATION
1,1,2023-01-06T00:00:00Z,2022-12-28T00:00:00Z,5601.98,1868,0,1,29284,52,V,MO_KAN,CA_LAX
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,5586.15,1909,0,3,34055,48,R,FL_MIA,FL_MIA
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,5516.86,1909,0,3,34563,48,R,FL_MIA,FL_MIA
1,1,2023-01-15T00:00:00Z,2023-01-16T00:00:00Z,5575.69,2415,0,3,20606,48,R,FL_MIA,NC_CHA
1,1,2023-01-28T00:00:00Z,2023-01-24T00:00:00Z,5517.7,2290,0,1,42000,48,R,CA_LAX,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-19T00:00:00Z,5522.3,1683,0,1,33280,48,R,AL_MOB,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,5467.64,2391,0,1,42500,48,R,CA_LAX,CA_LAX
1,1,2023-01-26T00:00:00Z,2023-01-23T00:00:00Z,5521.04,1683,0,1,33280,48,R,AL_MOB,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-20T00:00:00Z,5454.16,2391,0,1,42500,48,R,CA_LAX,CA_LAX
1,1,2023-01-31T00:00:00Z,2023-01-26T00:00:00Z,5463.78,1652,0,1,32880,48,R,AL_MOB,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-09T00:00:00Z,5525.38,2290,0,1,42000,48,R,CA_LAX,MO_KAN
1,1,2023-01-17T00:00:00Z,2023-01-13T00:00:00Z,5509.08,1683,0,1,33280,48,R,AL_MOB,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-25T00:00:00Z,5517.31,2277,0,3,42000,48,R,AL_MOB,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-12T00:00:00Z,5504.05,2069,0,1,10858,52,V,OH_CLE,CA_LAX
1,1,2023-01-28T00:00:00Z,2023-01-28T00:00:00Z,5461.23,2638,0,1,39308,52,V,GA_SAV,GA_SAV
1,1,2023-01-05T00:00:00Z,2023-01-04T00:00:00Z,5508.84,1652,0,1,32960,48,R,AL_MOB,GA_SAV
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,5505.66,1967,0,1,26186,48,R,TX_HOU,FL_MIA
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,5477.32,2301,0,1,16834,52,V,FL_MIA,GA_SAV
1,1,2023-01-02T00:00:00Z,2022-12-30T00:00:00Z,5443.29,1899,0,3,28205,48,R,AL_MOB,FL_MIA
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,5485.39,2415,0,3,28375,48,R,FL_MIA,NC_CHA
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,5439.92,2415,0,3,29815,48,R,FL_MIA,NC_CHA
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,5480.18,2122,0,3,26833,48,R,FL_MIA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-26T00:00:00Z,5474.95,2264,0,3,42500,48,R,AL_MOB,MO_KAN
1,1,2023-01-14T00:00:00Z,2023-01-09T00:00:00Z,5434.25,2391,0,1,42500,48,R,CA_LAX,CA_LAX
1,1,2023-01-05T00:00:00Z,2022-12-28T00:00:00Z,5394.01,1967,0,1,25242,48,R,TX_HOU,FL_MIA
1,1,2023-01-06T00:00:00Z,2023-01-02T00:00:00Z,5454.29,2290,0,1,42000,48,R,CA_LAX,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-16T00:00:00Z,5431.33,2349,0,1,42500,48,R,CA_LAX,MO_KAN
1,1,2023-01-18T00:00:00Z,2023-01-13T00:00:00Z,5376.74,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-20T00:00:00Z,5385.98,2635,0,3,42540,48,R,AL_MOB,FL_LAK
1,1,2023-01-30T00:00:00Z,2023-01-26T00:00:00Z,5402.97,2487,0,1,42000,48,R,CA_LAX,GA_SAV
1,1,2023-01-28T00:00:00Z,2023-01-24T00:00:00Z,5395.88,2349,0,1,42500,48,R,CA_LAX,MO_KAN
1,1,2023-01-02T00:00:00Z,2022-12-26T00:00:00Z,5372.39,2050,0,1,33291,48,R,TX_HOU,CA_LAX
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,5373.94,2122,0,3,38628,48,R,FL_MIA,GA_SAV
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,5364.24,1906,0,1,36216,48,R,OH_CLE,GA_SAV
1,1,2023-01-04T00:00:00Z,2022-12-31T00:00:00Z,5348.48,2487,0,1,42000,48,R,CA_LAX,GA_SAV
1,1,2023-01-31T00:00:00Z,2023-01-26T00:00:00Z,5284.64,2250,0,3,43000,48,R,AL_MOB,GA_SAV
1,1,2023-01-11T00:00:00Z,2023-01-07T00:00:00Z,5261.84,2487,0,1,42000,48,R,CA_LAX,GA_SAV
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,5327.52,2487,0,1,40000,48,R,CA_LAX,GA_SAV
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,5308.17,2353,0,3,22288,48,R,FL_MIA,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,5249.86,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-26T00:00:00Z,5315.49,2186,0,3,40000,48,R,FL_MIA,GA_ATL
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,5299.3,1892,0,1,26908,48,R,TX_DAL,FL_MIA
1,1,2023-01-27T00:00:00Z,2023-01-23T00:00:00Z,5312.45,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,5264.31,2366,0,1,25908,48,R,AL_MOB,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,5215.33,2353,0,3,37608,48,R,FL_MIA,CA_LAX
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,5287.33,2353,0,3,31959,48,R,FL_MIA,CA_LAX
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,5306.11,2086,0,3,27293,48,R,FL_MIA,FL_MIA
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,5259.33,2749,0,3,20945,48,R,FL_MIA,GA_SAV
1,1,2023-01-07T00:00:00Z,2023-01-05T00:00:00Z,5247.21,2478,0,3,39480,48,R,FL_MIA,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-14T00:00:00Z,5233.99,2353,0,3,35048,48,R,FL_MIA,CA_LAX
1,1,2023-01-18T00:00:00Z,2023-01-13T00:00:00Z,5194.85,1830,0,3,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,5177.6,1830,0,3,26740,48,R,FL_MIA,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,5194.8,2018,0,1,22837,48,R,TX_DAL,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,5205.97,2249,0,3,42500,48,R,AL_MOB,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-10T00:00:00Z,5218.72,1830,0,3,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,5139.13,1736,0,1,23261,48,R,FL_MIA,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-13T00:00:00Z,5164.5,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,5218.5,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,5171.68,1736,0,1,27377,48,R,FL_MIA,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,5184.48,1736,0,1,35007,48,R,FL_MIA,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-05T00:00:00Z,5179.35,2225,0,3,42500,48,R,AL_MOB,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-26T00:00:00Z,5114.25,1405,0,1,40320,48,R,AL_MOB,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-26T00:00:00Z,5162.25,1405,0,1,30340,48,R,AL_MOB,GA_SAV
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,5141.48,1830,0,3,24020,48,R,FL_MIA,AL_MOB
1,1,2023-01-07T00:00:00Z,2023-01-02T00:00:00Z,5176.7,1595,0,1,40847,48,R,AL_MOB,FL_MIA
1,1,2023-01-01T00:00:00Z,2022-12-28T00:00:00Z,5123.67,1810,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-12T00:00:00Z,5153.8,1810,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,5088.71,1772,0,1,39368,48,R,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-04T00:00:00Z,5083.87,2153,0,1,36000,48,R,AL_MOB,IN_IND
1,1,2023-01-06T00:00:00Z,2023-01-02T00:00:00Z,5096.84,1810,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-07T00:00:00Z,2023-01-08T00:00:00Z,5107.92,1830,0,3,45811,48,R,FL_MIA,AL_MOB
1,1,2023-01-04T00:00:00Z,2023-01-11T00:00:00Z,5094.35,1648,0,1,43384,52,V,FL_MIA,FL_LAK
1,1,2023-01-28T00:00:00Z,2023-01-23T00:00:00Z,5086,1681,0,1,41615,48,R,AL_MOB,TX_HOU
1,1,2023-01-07T00:00:00Z,2023-01-03T00:00:00Z,5135.86,2353,0,3,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,5083.86,2353,0,3,20756,48,R,FL_MIA,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,5094.97,2774,0,1,36000,48,R,AL_MOB,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-07T00:00:00Z,5062.44,1901,0,1,15119,52,V,FL_MIA,AL_MOB
1,1,2023-01-04T00:00:00Z,2023-01-03T00:00:00Z,5062.03,1681,0,1,42081,48,R,AL_MOB,TX_HOU
1,1,2023-01-25T00:00:00Z,2023-01-20T00:00:00Z,5058.09,1861,0,3,40000,48,R,FL_MIA,IL_RFD
1,1,2023-01-22T00:00:00Z,2023-01-19T00:00:00Z,5074.89,1803,0,1,31351,48,R,TX_HOU,GA_SAV
1,1,2023-01-11T00:00:00Z,2023-01-09T00:00:00Z,5146.71,1553,0,1,32640,48,R,AL_MOB,AL_MOB
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,5117.38,2353,0,3,29129,48,R,FL_MIA,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-12T00:00:00Z,5090.79,2408,0,1,9888,52,V,MO_KAN,FL_MIA
1,1,2023-01-22T00:00:00Z,2023-01-23T00:00:00Z,5074.83,1736,0,1,25252,48,R,FL_MIA,GA_SAV
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,5108.14,1909,0,3,40000,48,R,FL_MIA,FL_MIA
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,5095.75,1736,0,1,26066,48,R,FL_MIA,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-27T00:00:00Z,5104.66,1803,0,1,32759,48,R,TX_HOU,GA_SAV
1,1,2023-01-14T00:00:00Z,,5064.34,2749,0,1,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-03T00:00:00Z,5077.73,2668,0,3,42000,48,R,AL_MOB,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-16T00:00:00Z,5073.58,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,5054.42,1736,0,1,29232,48,R,FL_MIA,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,5026.02,1736,0,1,28787,48,R,FL_MIA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-23T00:00:00Z,5056.22,1909,0,3,40000,48,R,FL_MIA,FL_MIA
1,1,2023-01-24T00:00:00Z,2023-01-19T00:00:00Z,5055.22,1909,0,3,40000,48,R,FL_MIA,FL_MIA
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,5058.47,1736,0,1,24661,48,R,FL_MIA,GA_SAV
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,5042.35,1519,0,1,33989,48,R,FL_MIA,TX_HOU
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,5042.64,1861,0,3,31065,48,R,FL_MIA,IL_RFD
1,1,2023-01-24T00:00:00Z,2023-01-25T00:00:00Z,5009.02,1519,0,1,23347,48,R,FL_MIA,TX_HOU
1,1,2023-01-11T00:00:00Z,2023-01-05T00:00:00Z,5041.68,1229,0,1,40000,48,R,IL_RFD,FL_LAK
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,4968.11,1233,0,1,27142,48,R,FL_MIA,OH_CLE
1,1,2023-01-08T00:00:00Z,2023-01-07T00:00:00Z,5027.36,2307,0,1,41859,52,V,AL_MOB,CA_LAX
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,5043.81,1233,0,1,36286,48,R,FL_MIA,OH_CLE
1,1,2023-01-27T00:00:00Z,2023-01-26T00:00:00Z,4956.71,1519,0,1,56830,48,R,FL_MIA,TX_HOU
1,1,2023-01-25T00:00:00Z,2023-01-23T00:00:00Z,5013.32,1229,0,1,40000,48,R,IL_RFD,FL_LAK
1,1,2023-01-24T00:00:00Z,2023-01-19T00:00:00Z,4984.32,1229,0,1,40000,48,R,IL_RFD,FL_LAK
1,1,2023-01-26T00:00:00Z,2023-01-25T00:00:00Z,5016.32,1229,0,1,33378,48,R,IL_RFD,FL_LAK
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,5011.15,2111,0,3,28090,48,R,FL_MIA,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-12T00:00:00Z,5003.93,2660,0,1,24963,52,V,TX_DAL,CA_LAX
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,4983.8,1519,0,1,27366,48,R,FL_MIA,TX_HOU
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,4960.35,1233,0,1,19736,48,R,FL_MIA,OH_CLE
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,4959.76,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-04T00:00:00Z,4936.14,2031,0,3,23099,48,R,FL_MIA,IN_IND
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,4951.35,1425,0,1,40000,48,R,FL_MIA,OH_CLE
1,1,2023-01-06T00:00:00Z,2023-01-07T00:00:00Z,4961.66,1519,0,1,32741,48,R,FL_MIA,TX_HOU
1,1,2023-01-06T00:00:00Z,2023-01-07T00:00:00Z,4946.66,1519,0,1,28592,48,R,FL_MIA,TX_HOU
1,1,2023-01-19T00:00:00Z,2023-01-14T00:00:00Z,4890.26,1485,0,1,33674,48,R,AL_MOB,TX_DAL
1,1,2023-01-02T00:00:00Z,2023-01-09T00:00:00Z,4955,2252,0,1,37801,52,V,IN_IND,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,4915.85,1233,0,1,34586,48,R,FL_MIA,OH_CLE
1,1,2023-01-26T00:00:00Z,2023-01-20T00:00:00Z,4971.18,1726,0,1,39600,48,R,AL_MOB,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-20T00:00:00Z,4927.18,1726,0,1,39600,48,R,AL_MOB,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-14T00:00:00Z,4911.89,3055,0,3,39965,48,R,FL_MIA,FL_MIA
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,4892.39,1827,0,1,6801,52,V,FL_MIA,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,4895.68,1522,0,1,30112,48,R,FL_MIA,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-13T00:00:00Z,4943.98,2111,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-13T00:00:00Z,4877.69,1861,0,3,40000,48,R,FL_MIA,IL_RFD
1,1,2023-01-01T00:00:00Z,2022-12-28T00:00:00Z,4901.37,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-05T00:00:00Z,2022-12-29T00:00:00Z,4851.33,2660,0,1,25101,52,V,TX_DAL,CA_LAX
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,4904.33,2111,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-20T00:00:00Z,2023-01-16T00:00:00Z,4916.2,1212,0,1,40186,48,R,AL_MOB,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-05T00:00:00Z,4907.53,2631,0,3,42000,48,R,AL_MOB,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-12T00:00:00Z,4900.4,1522,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,4908.4,1522,0,1,31276,48,R,FL_MIA,AL_MOB
1,1,2023-01-10T00:00:00Z,2023-01-08T00:00:00Z,4925.29,1416,0,1,40000,48,R,FL_MIA,TX_DAL
1,1,2023-01-25T00:00:00Z,2023-01-22T00:00:00Z,4879.27,2111,0,3,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-05T00:00:00Z,2022-12-31T00:00:00Z,4831.18,1416,0,1,40000,48,R,FL_MIA,TX_DAL
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,4822.08,1604,0,1,37914,48,R,FL_MIA,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-25T00:00:00Z,4864.78,2790,0,1,10745,52,V,CA_LAX,MO_KAN
1,1,2023-01-27T00:00:00Z,2023-02-03T00:00:00Z,4842.74,2733,0,1,13583,52,V,CA_LAX,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-20T00:00:00Z,4909.97,1416,0,1,40000,48,R,FL_MIA,TX_DAL
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,4808.17,1342,0,1,9431,48,R,FL_MIA,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,4832.72,2017,0,3,33310,48,R,FL_MIA,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,4863.72,2017,0,3,21126,48,R,FL_MIA,MO_KAN
1,1,2023-01-10T00:00:00Z,2023-01-08T00:00:00Z,4820.31,1416,0,1,40000,48,R,FL_MIA,TX_DAL
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,4817.61,1342,0,1,31172,48,R,FL_MIA,CA_LAX
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,4827.28,1604,0,1,32379,48,R,FL_MIA,AL_MOB
1,1,2023-01-06T00:00:00Z,2023-01-02T00:00:00Z,4883.52,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,4811.73,2017,0,3,17005,48,R,FL_MIA,MO_KAN
1,1,2023-01-28T00:00:00Z,2023-01-24T00:00:00Z,4805.71,2028,0,3,34000,48,R,AL_MOB,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-23T00:00:00Z,4843.19,1298,0,1,42853,48,R,AL_MOB,OH_CLE
1,1,2023-01-17T00:00:00Z,2023-01-18T00:00:00Z,4822.97,2017,0,3,29715,48,R,FL_MIA,MO_KAN
1,1,2023-01-28T00:00:00Z,2023-01-29T00:00:00Z,4835.15,1233,0,1,34290,48,R,FL_MIA,OH_CLE
1,1,2023-01-07T00:00:00Z,2023-01-03T00:00:00Z,4833.02,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,4780.64,2017,0,3,28849,48,R,FL_MIA,MO_KAN
1,1,2023-01-29T00:00:00Z,2023-01-26T00:00:00Z,4826.01,1416,0,1,40000,48,R,FL_MIA,TX_DAL
1,1,2023-01-12T00:00:00Z,2023-01-06T00:00:00Z,4746.65,1389,0,1,40000,48,R,FL_MIA,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,4792.21,1233,0,1,35093,48,R,FL_MIA,OH_CLE
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,4752.52,2017,0,3,25305,48,R,FL_MIA,MO_KAN
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,4783.8,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-25T00:00:00Z,2023-01-24T00:00:00Z,4725.74,2722,0,1,5278,52,V,GA_SAV,CA_LAX
1,1,2023-01-01T00:00:00Z,2022-12-28T00:00:00Z,4747.45,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,4719.84,1233,0,1,35442,48,R,FL_MIA,OH_CLE
1,1,2023-01-15T00:00:00Z,2023-01-16T00:00:00Z,4761.84,1233,0,1,28405,48,R,FL_MIA,OH_CLE
1,1,2023-01-24T00:00:00Z,2023-01-10T00:00:00Z,4776.39,1769,0,1,7564,52,V,OH_CLE,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,4779.99,1604,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-14T00:00:00Z,4773.77,1233,0,1,37637,48,R,FL_MIA,OH_CLE
1,1,2023-01-23T00:00:00Z,2023-01-04T00:00:00Z,4761.96,1888,0,1,15264,52,V,FL_MIA,AL_MOB
1,1,2023-01-28T00:00:00Z,2023-01-28T00:00:00Z,4759.91,1229,0,1,32938,48,R,IL_RFD,FL_LAK
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,4691.49,1229,0,1,31224,48,R,IL_RFD,FL_LAK
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,4684.12,1153,0,1,15189,48,R,IL_RFD,FL_MIA
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,4723.08,1229,0,1,24836,48,R,IL_RFD,FL_LAK
1,1,2023-01-24T00:00:00Z,2023-01-19T00:00:00Z,4669.32,1342,0,1,40000,48,R,FL_MIA,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-09T00:00:00Z,4739.12,1483,0,1,12109,52,V,AL_MOB,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,4756.23,1153,0,1,30032,48,R,IL_RFD,FL_MIA
1,2,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,4708.94,2018,0,1,23336,48,R,TX_DAL,CA_LAX
1,1,2023-01-10T00:00:00Z,2023-01-06T00:00:00Z,4671.91,1622,0,1,40000,48,R,TX_DAL,GA_SAV
1,1,2023-01-05T00:00:00Z,2022-12-30T00:00:00Z,4712.09,2018,0,1,40000,48,R,TX_DAL,CA_LAX
1,1,2023-01-01T00:00:00Z,2022-12-28T00:00:00Z,4734.99,1359,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-27T00:00:00Z,4652.93,1775,0,3,43546,48,R,AL_MOB,OH_CLE
1,1,2023-01-25T00:00:00Z,2023-01-06T00:00:00Z,4703.32,2416,0,1,44432,52,V,FL_MIA,MO_KAN
1,1,2023-01-10T00:00:00Z,2022-12-14T00:00:00Z,4733.22,1684,0,1,8084,52,V,CA_LAX,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-16T00:00:00Z,4722,1483,0,1,11064,52,V,AL_MOB,AL_MOB
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,4685.52,1810,0,3,27747,48,R,FL_MIA,GA_SAV
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,4729.97,1153,0,1,17915,48,R,IL_RFD,FL_MIA
1,1,2023-01-09T00:00:00Z,2022-12-28T00:00:00Z,4665.94,1807,0,1,33342,52,V,OH_CLE,GA_SAV
1,1,2023-01-22T00:00:00Z,2023-01-11T00:00:00Z,4685.72,1148,0,1,39085,48,R,AL_MOB,FL_LAK
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,4673.8,1810,0,3,31591,48,R,FL_MIA,GA_SAV
1,1,2023-01-04T00:00:00Z,2022-12-21T00:00:00Z,4635.73,1483,0,1,11048,52,V,AL_MOB,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-10T00:00:00Z,4633.03,2275,0,1,42000,48,R,CA_LAX,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,4700.28,1604,0,1,26049,48,R,FL_MIA,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,4631.08,1229,0,1,17099,48,R,IL_RFD,FL_LAK
1,1,2023-01-03T00:00:00Z,2022-12-30T00:00:00Z,4627.78,2275,0,1,42000,48,R,CA_LAX,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-07T00:00:00Z,4623.15,1099,0,1,33590,48,R,CA_LAX,MO_KAN
1,1,2023-01-27T00:00:00Z,2023-01-23T00:00:00Z,4664.74,1301,0,1,38417,48,R,CA_LAX,OH_CLE
1,1,2023-01-31T00:00:00Z,2023-01-27T00:00:00Z,4612.84,1301,0,1,37927,48,R,CA_LAX,OH_CLE
1,1,2023-01-19T00:00:00Z,2023-01-16T00:00:00Z,4609.18,1301,0,1,37570,48,R,CA_LAX,OH_CLE
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,4619.18,1732,0,3,40000,48,R,AL_MOB,AL_MOB
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,4658.6,1229,0,1,24845,48,R,IL_RFD,FL_LAK
1,1,2023-01-29T00:00:00Z,2023-01-25T00:00:00Z,4605.56,1359,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-11T00:00:00Z,4636.33,2532,0,3,38615,48,R,AL_MOB,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,4659.26,1998,0,1,42000,48,R,CA_LAX,AL_MOB
1,1,2023-01-25T00:00:00Z,2023-01-23T00:00:00Z,4656.24,1235,0,1,41280,48,R,TX_HOU,MO_KAN
1,1,2023-01-09T00:00:00Z,2022-12-26T00:00:00Z,4582.89,1483,0,1,11417,52,V,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,4623.82,1810,0,3,38355,48,R,FL_MIA,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-09T00:00:00Z,4588.8,1148,0,1,38319,48,R,AL_MOB,FL_LAK
1,1,2023-01-09T00:00:00Z,2023-01-03T00:00:00Z,4627.75,1555,0,1,40820,52,V,MO_KAN,FL_MIA
1,1,2023-01-11T00:00:00Z,2023-01-04T00:00:00Z,4590.79,1153,0,1,39847,48,R,AL_MOB,FL_LAK
1,1,2023-01-25T00:00:00Z,2023-01-20T00:00:00Z,4640.54,2282,0,3,42490,48,R,AL_MOB,FL_LAK
